titulo|tipo|marca|modelo|año|kilometraje_km|precio|precio_etiqueta|tipo_transmision|caja|detalle|tags|ubicacion|url_auto
Honda Cr-V 2023|usado|Honda|Cr-V|2023.0|10145.0|37300.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
10,145 Kms
Lima, Lima
Honda CRV 1.5 Turbo 4WD 2023"|[]|Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2023-1831361
Audi Q5 2017|usado|Audi|Q5|2017.0|118000.0|22900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
118,000 Kms
Lima, Lima
Audi Q5 Quattro Tiptronic | Full Equipo, Excelente Estado"|[]|Lima, Lima|https://neoauto.com/auto/usado/audi-q5-2017-1840547
Bmw X1 2018|usado|BMW|X1|2018.0|103786.0|17500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
103,786 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-x1-2018-1840140
Mazda Cx-5 2013|usado|Mazda|Cx-5|2013.0|133041.0|12900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
133,041 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2013-1836641
Volkswagen Tiguan Allspace 2022|usado|Volkswagen|Tiguan Allspace|2022.0|29000.0|27000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
29,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2022-1798967
Mitsubishi L200 2020|usado|Mitsubishi|L200|2020.0|102279.0|18900.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
102,279 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-l200-2020-1833497
Volvo Xc-40 2020|usado|Volvo|Xc-40|2020.0|21000.0|33500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
21,000 Kms
Lima, Lima
VOLVO XC40 2020 T5 R-DESIGN 4WD"|[]|Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-40-2020-1779953
Volvo Xc-40 2024|usado|Volvo|Xc-40|2024.0|8600.0|44990.0|$40K a más|Automática||"Eléctrico|Automática
Kilometraje:
8,600 Kms
Lima, Lima
RECHARGE TWIN, DOS MOTORES ELECTRICOS 408 HP, 0-100 4.9 SEG."|[]|Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-40-2024-1840209
Bmw X1 18i 2020|usado|BMW|X1 18i|2020.0|48000.0|25500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
48,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-x1-18i-2020-1832885
Citroen C4 Cactus 2021|usado|Citroen|C4 Cactus|2021.0|63000.0|13200.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
63,000 Kms
Lima, Lima
Vendo Citroen C4 Cactus"|[]|Lima, Lima|https://neoauto.com/auto/usado/citroen-c4-cactus-2021-1846200
Mercedes Benz A200 2021|usado|Mercedes Benz|A200|2021.0|43000.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
43,000 Kms
Lima, Lima
Auto En Excelente Estado Solo Uso Personal."|[]|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-a200-2021-1844537
Dodge Ram-1500 2022|usado|Dodge|Ram-1500|2022.0|48000.0|49000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
48,000 Kms
Lima, Lima
Super Conservado"|[]|Lima, Lima|https://neoauto.com/auto/usado/dodge-ram-1500-2022-1840092
Mercedes Benz C43-Amg 2019|usado|Mercedes Benz|C43-Amg|2019.0|34900.0|39900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
34,900 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-c43-amg-2019-1845587
Volkswagen Tiguan 2014|usado|Volkswagen|Tiguan|2014.0|61000.0|13800.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
61,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-2014-1842895
Bmw 218i Gran Coupe 2021|usado|BMW|218i Gran Coupe|2021.0|37000.0|27000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
37,000 Kms
Arequipa, Arequipa"|[]|Arequipa, Arequipa|https://neoauto.com/auto/usado/bmw-218i-gran-coupe-2021-1843992
Citroen Ds-3 2014|usado|Citroen|Ds-3|2014.0|45250.0|9500.0|$5K - $10K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,250 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/citroen-ds-3-2014-1830349
Honda Pilot 2022|usado|Honda|Pilot|2022.0|35000.0|37000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
35,000 Kms
Lima, Lima
HONDA PILOT 2022 USO PARTICULAR"|[]|Lima, Lima|https://neoauto.com/auto/usado/honda-pilot-2022-1845963
Nissan Qashqai 2024|usado|Nissan|Qashqai|2024.0|21399.0|23000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
21,399 Kms
Huaraz, Ancash
Nissan Qashqai 2024 Automática, Único Dueño , 21000 Km"|[]|Huaraz, Ancash|https://neoauto.com/auto/usado/nissan-qashqai-2024-1847651
Ssangyong Rexton 2019|usado|SsangYong|Rexton|2019.0|40500.0|25000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
40,500 Kms
Lima, Lima
Como Nuevo, Full Equipo, Gasolina Regular, Parrilla Thule"|[]|Lima, Lima|https://neoauto.com/auto/usado/ssangyong-rexton-2019-1843932
Land Rover Defender 2020|usado|Land Rover|Defender|2020.0|8700.0|73900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
8,700 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/land-rover-defender-2020-1845007
Volkswagen Tiguan Allspace 2018|usado|Volkswagen|Tiguan Allspace|2018.0|55000.0|23900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
55,000 Kms
Lima, Lima
Poco Kilometraje, Único Dueño, Impecable."|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2018-1842877
Volvo Xc-60 2019|usado|Volvo|Xc-60|2019.0|43000.0|36990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
43,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-60-2019-1847977
Volkswagen T-Cross 2020|usado|Volkswagen|T-Cross|2020.0|85000.0|12500.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
85,000 Kms
Lima, Lima
GLP De Fábrica Para Trayectos Más Económicos."|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-t-cross-2020-1845940
Foton Aumark Camion 3.5t 2018|usado|Foton|Aumark Camion 3.5t|2018.0|133000.0|13500.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
133,000 Kms
Lima, Lima
3.4 Toneladas, Frenos De Aire, Muy Buenas Condiciones"|[]|Lima, Lima|https://neoauto.com/auto/usado/foton-aumark-camion-3-5t-2018-1847936
Jeep Compass 2024|usado|Jeep|Compass|2024.0|15000.0|32000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
15,000 Kms
Lima, Lima
VERSIÓN LIMITED, FULL EQUIPO, GARANTIA Y MALETERO ELÉCTRICO"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-compass-2024-1832152
Volvo Xc-60 2018|usado|Volvo|Xc-60|2018.0|66000.0|39000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
66,000 Kms
Lima, Lima
Volvo Xc-60 2018"|[]|Lima, Lima|https://neoauto.com/auto/usado/volvo-xc-60-2018-1846996
Hyundai Santa Fe 2024|usado|Hyundai|Santa Fe|2024.0|52000.0|32990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
52,000 Kms
Lima, Lima
Https://Youtube.Com/Shorts/VXf4iNeUfKo"|[]|Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2024-1832073
Land Rover Range Rover Evoque 2014|usado|Land Rover|Range Rover Evoque|2014.0|73000.0|23900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
73,000 Kms
Lima, Lima
VENTA RANGE ROVER EVOQUE"|[]|Lima, Lima|https://neoauto.com/auto/usado/land-rover-range-rover-evoque-2014-1844041
Nissan Versa 2025|usado|Nissan|Versa|2025.0|7800.0|16000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
7,800 Kms
Lima, Lima
Nissan Versa MT 2025"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-2025-1839612
Citroen C5 Aircross 2020|usado|Citroen|C5 Aircross|2020.0|34990.0|18890.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
34,990 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/citroen-c5-aircross-2020-1819877
Volkswagen Bora 2008|usado|Volkswagen|Bora|2008.0|135000.0|6500.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
135,000 Kms
Lima, Lima
Auto Liviano Y Ahorrador En Combustible. GLP Y Gasolina."|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-bora-2008-1842217
Subaru Xv 2021|usado|Subaru|Xv|2021.0|22000.0|20500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
22,000 Kms
Cañete, Lima
Seminuevo, De Muy Poco Uso Esperando Por Tí"|[]|Cañete, Lima|https://neoauto.com/auto/usado/subaru-xv-2021-1841049
Bmw 320i 2021|usado|BMW|320i|2021.0|50000.0|28900.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
50,000 Kms
Lima, Lima
BMW 320i Sport Full, Personalizado. Unico Dueño"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-320i-2021-1843521
Jac Sunray 2023|usado|JAC|Sunray|2023.0|71000.0|24990.0|$20K - $30K|Mecánica||"Diesel|Mecánica
Kilometraje:
71,000 Kms
Lima, Lima
Camioneta 17 Pasajeros, Impecable!!!!!!"|[]|Lima, Lima|https://neoauto.com/auto/usado/jac-sunray-2023-1843316
Toyota Corolla 2019|usado|Toyota|Corolla|2019.0|79000.0|16900.0|$10K - $20K|Automática|Secuencial|"Gas GNV|Automática - Secuencial
Kilometraje:
79,000 Kms
Lima, Lima
Toyota 2019 Automático GNV – Excelente Estado, Económico"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-corolla-2019-1843036
Toyota Hilux 2023|usado|Toyota|Hilux|2023.0|45000.0|42000.0|$40K a más|Mecánica||"Diesel|Mecánica
Kilometraje:
45,000 Kms
Lima, Lima
HILUX 4X4 D/C 1GD SRV DIESEL M/T 2.8"|[]|Lima, Lima|https://neoauto.com/auto/usado/toyota-hilux-2023-1846770
Mitsubishi Eclipse Cross 2021|usado|Mitsubishi|Eclipse Cross|2021.0|8466.0|19500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
8,466 Kms
Lima, Lima
Auto Prácticamente Nuevo, Muy Poco Uso."|[]|Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-eclipse-cross-2021-1719771
Mitsubishi Outlander 2023|usado|Mitsubishi|Outlander|2023.0|8572.0|29500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
8,572 Kms
Lima, Lima
Auto En Excelente Estado"|[]|Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-outlander-2023-1844026
Hyundai Grand I10 2017|usado|Hyundai|Grand I10|2017.0|199000.0|7700.0|$5K - $10K|Mecánica||"Dual|Mecánica
Kilometraje:
199,000 Kms
Ica, Ica"|[]|Ica, Ica|https://neoauto.com/auto/usado/hyundai-grand-i10-2017-1837116
Honda Cr-V 2023|usado|Honda|Cr-V|2023.0|43198.0|32000.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
43,198 Kms
Lima, Lima
Camioneta En Ocacion Precio Negociable"|[]|Lima, Lima|https://neoauto.com/auto/usado/honda-cr-v-2023-1842008
Hyundai Santa Fe 2023|usado|Hyundai|Santa Fe|2023.0|17000.0|34500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
17,000 Kms
Lima, Lima
Hyundai Santa Fe Plata - 2023 ( Único Dueño)"|[]|Lima, Lima|https://neoauto.com/auto/usado/hyundai-santa-fe-2023-1845791
Audi Q7 2019|usado|Audi|Q7|2019.0|74657.0|30800.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
74,657 Kms
Lima, Lima
Camioneta En Muy Buen Estado, Único Dueño"|[]|Lima, Lima|https://neoauto.com/auto/usado/audi-q7-2019-1843696
Jeep Grand Cherokee Laredo 2020|usado|Jeep|Grand Cherokee Laredo|2020.0|42000.0|24500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
42,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-laredo-2020-1784647
Mazda Cx-5 2023|usado|Mazda|Cx-5|2023.0|20000.0|23900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
20,000 Kms
Lima, Lima
Como Nueva Poco Uso ,Todos Los Servicios En El Concecionario"|[]|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2023-1844141
Subaru Forester 2021|usado|Subaru|Forester|2021.0|47000.0|24800.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
47,000 Kms
Lima, Lima
CAMIONETA UNICA DUEÑA MUY BIEN CUIDADA SIN CHOQUES 10/10"|[]|Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2021-1843170
Jeep Grand Cherokee Overland 2016|usado|Jeep|Grand Cherokee Overland|2016.0|100000.0|25500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
100,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-overland-2016-1843425
Kia Sportage 2023|usado|Kia|Sportage|2023.0|52000.0|24900.0|$20K - $30K|Mecánica||"Gasolina-Híbrido|Mecánica
Kilometraje:
52,000 Kms
Lima, Lima
Moderno, Confortable Y Seguro Vehículo."|[]|Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2023-1843879
Subaru Crosstrek 2024|usado|Subaru|Crosstrek|2024.0|13100.0|27300.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
13,100 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/subaru-crosstrek-2024-1846889
Peugeot Partner 2021|usado|Peugeot|Partner|2021.0|65000.0|12300.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
65,000 Kms
Lima, Lima
Peugeot Partner 2021 Diesel - Excelente Estado"|[]|Lima, Lima|https://neoauto.com/auto/usado/peugeot-partner-2021-1847558
Kia Sportage 2015|usado|Kia|Sportage|2015.0|86000.0|13500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
86,000 Kms
Lima, Lima
Vendo Kia Sportage - Año 2015 - Único Dueño"|[]|Lima, Lima|https://neoauto.com/auto/usado/kia-sportage-2015-1842683
Bmw 420i Gran Coupe 2018|usado|BMW|420i Gran Coupe|2018.0|44000.0|24000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
44,000 Kms
Lima, Lima
Auto En Excelente Estado, Impecable."|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-420i-gran-coupe-2018-1755406
Subaru All New Forester 2022|usado|Subaru|All New Forester|2022.0|27500.0|27000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
27,500 Kms
Lima, Lima
Seminuevo"|[]|Lima, Lima|https://neoauto.com/auto/usado/subaru-all-new-forester-2022-1844199
Nissan Versa 2022|usado|Nissan|Versa|2022.0|49000.0|11900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
49,000 Kms
Lima, Lima
Nissan Versa Modelo 2022"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-2022-1845971
Nissan Kicks 2024|usado|Nissan|Kicks|2024.0|1400.0|21500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
1,400 Kms
Arequipa, Arequipa
OCASIÓN NISSAN KICKS AUTOMATICO - COMO NUEVO"|[]|Arequipa, Arequipa|https://neoauto.com/auto/usado/nissan-kicks-2024-1838066
Mazda Mx 5 2020|usado|Mazda|Mx 5|2020.0|6000.0|31900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
6,000 Kms
Trujillo, La Libertad"|[]|Trujillo, La Libertad|https://neoauto.com/auto/usado/mazda-mx-5-2020-1845461
Bmw X4 20i 2025|usado|BMW|X4 20i|2025.0|6650.0|57900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,650 Kms
Lima, Lima
BMW X4 20i 2024"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-x4-20i-2025-1840747
Mercedes Benz C-200 2018|usado|Mercedes Benz|C-200|2018.0|46000.0|21900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
46,000 Kms
Lima, Lima
Auto Impecable"|[]|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-c-200-2018-1846465
Nissan Versa 2014|usado|Nissan|Versa|2014.0|216000.0|5490.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
216,000 Kms
Lima, Lima
Nissan Versa"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-2014-1846262
Mini Countryman Cooper S 2023|usado|Mini|Countryman Cooper S|2023.0|17500.0|29300.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
17,500 Kms
Arequipa, Arequipa"|[]|Arequipa, Arequipa|https://neoauto.com/auto/usado/mini-countryman-cooper-s-2023-1838983
Chery Tiggo 4 Pro 2024|usado|Chery|Tiggo 4 Pro|2024.0|17500.0|14000.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
17,500 Kms
Lima, Lima
Camioneta, Combustible Gasolina / GLP"|[]|Lima, Lima|https://neoauto.com/auto/usado/chery-tiggo-4-pro-2024-1841227
Mitsubishi Dakar 2015|usado|Mitsubishi|Dakar|2015.0|124118.0|16500.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
124,118 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mitsubishi-dakar-2015-1840485
Bmw X1 25e 2024|usado|BMW|X1 25e|2024.0|20000.0|48500.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
20,000 Kms
Lima, Lima
BMW X1 25e 2024"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-x1-25e-2024-1845584
Audi A4 2018|usado|Audi|A4|2018.0|24000.0|23000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
24,000 Kms
Lima, Lima
Poco Uso"|[]|Lima, Lima|https://neoauto.com/auto/usado/audi-a4-2018-1846232
Baic X35 2022|usado|BAIC|X35|2022.0|24000.0|12000.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
24,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/baic-x35-2022-1840651
Citroen C4 Cactus 2023|usado|Citroen|C4 Cactus|2023.0|23000.0|17500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
23,000 Kms
Arequipa, Arequipa
Vendo Mi Hermosa Citroen C4 Cactus Shine, Como Nueva"|[]|Arequipa, Arequipa|https://neoauto.com/auto/usado/citroen-c4-cactus-2023-1846045
Jeep Compass Sport 2019|usado|Jeep|Compass Sport|2019.0|32000.0|20000.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
32,000 Kms
Lima, Lima
Camioneta Con Gran Potencia Y Elegancia"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-compass-sport-2019-1845532
Jeep Compass 2013|usado|Jeep|Compass|2013.0|145000.0|9500.0|$5K - $10K|Automática|Secuencial|"Gas GNV|Automática - Secuencial
Kilometraje:
145,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-compass-2013-1840586
Volkswagen Gol Sedán 2017|usado|Volkswagen|Gol Sedán|2017.0|64500.0|9100.0|$5K - $10K|Mecánica||"Gasolina|Mecánica
Kilometraje:
64,500 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2017-1846659
Bmw 118i 2025|usado|BMW|118i|2025.0|18000.0|31300.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
18,000 Kms
Lima, Lima
BMW 118i M"|[]|Lima, Lima|https://neoauto.com/auto/usado/bmw-118i-2025-1843962
Nissan Kicks 2023|usado|Nissan|Kicks|2023.0|24900.0|20000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
24,900 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-kicks-2023-1846599
Subaru Forester 2011|usado|Subaru|Forester|2011.0|110673.0|12000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
110,673 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/subaru-forester-2011-1847112
Ford Ecosport 2017|usado|Ford|Ecosport|2017.0|84000.0|11800.0|$10K - $20K|Mecánica||"Dual|Mecánica
Kilometraje:
84,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/ford-ecosport-2017-1840767
Mazda Cx-5 2022|usado|Mazda|Cx-5|2022.0|35500.0|23000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
35,500 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-5-2022-1804144
Changan Grand New Supervan 2023|usado|Changan|Grand New Supervan|2023.0|47000.0|10500.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
47,000 Kms
Lima, Lima
PRECIO FACTURADO - DOCUMENTOS EN REGLA"|[]|Lima, Lima|https://neoauto.com/auto/usado/changan-grand-new-supervan-2023-1846960
Jeep Grand Cherokee Limited 2016|usado|Jeep|Grand Cherokee Limited|2016.0|63000.0|21900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
63,000 Kms
Lima, Lima
Grand Cherokee Limited 4x4, Excelente, Servicios Al Día."|[]|Lima, Lima|https://neoauto.com/auto/usado/jeep-grand-cherokee-limited-2016-1846702
Ford Explorer 2021|usado|Ford|Explorer|2021.0|25000.0|37500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
25,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/ford-explorer-2021-1836479
Peugeot Partner 2018|usado|Peugeot|Partner|2018.0|180000.0|9000.0|$5K - $10K|Mecánica||"Gas GNV|Mecánica
Kilometraje:
180,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/peugeot-partner-2018-1838311
Dfsk Glory 500 2022|usado|DFSK|Glory 500|2022.0|145000.0|10500.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
145,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/dfsk-glory-500-2022-1841168
Chevrolet Captiva 2023|usado|Chevrolet|Captiva|2023.0|26850.0|19000.0|$10K - $20K|Automática|Secuencial|"Dual|Automática - Secuencial
Kilometraje:
26,850 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/chevrolet-captiva-2023-1842825
Dodge Durango 2013|usado|Dodge|Durango|2013.0|128000.0|13900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
128,000 Kms
Lima, Lima
Impecable, Único Dueño."|[]|Lima, Lima|https://neoauto.com/auto/usado/dodge-durango-2013-1846178
Mercedes Benz A250 2016|usado|Mercedes Benz|A250|2016.0|73000.0|16500.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,000 Kms
Lima, Lima
MERCEDES A250 SPORT"|[]|Lima, Lima|https://neoauto.com/auto/usado/mercedes-benz-a250-2016-1845849
Audi Q5 2017|usado|Audi|Q5|2017.0|73000.0|21000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
73,000 Kms
Lima, Lima
Se Vende Por Viaje"|[]|Lima, Lima|https://neoauto.com/auto/usado/audi-q5-2017-1844365
Ford Ranger Limited 2018|usado|Ford|Ranger Limited|2018.0|115000.0|23000.0|$20K - $30K|Automática||"Diesel|Automática
Kilometraje:
115,000 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/ford-ranger-limited-2018-1842831
Nissan Versa 2024|usado|Nissan|Versa|2024.0|21876.0|16000.0|$10K - $20K|Automática||"Dual|Automática
Kilometraje:
21,876 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/nissan-versa-2024-1842474
Mazda Cx-3 2022|usado|Mazda|Cx-3|2022.0|11600.0|19000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
11,600 Kms
Lima, Lima"|[]|Lima, Lima|https://neoauto.com/auto/usado/mazda-cx-3-2022-1846866
