titulo|tipo|marca|modelo|año|kilometraje|precio|precio_etiqueta|transmision|caja|detalle|tags|ubicacion|url_auto
Lexus Lbx 2025|usado|Lexus|Lbx|2025|6828.0|38500.0|$30K - $40K|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
6,828 Kms
Lima, Lima"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-lbx-2025-1824000
Jeep Compass 2025|usado|Jeep|Compass|2025|3000.0|25500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
3,000 Kms
Lima, Lima
SPORT 1.3 A/T, EX DEMO, GARANTÍA FABRICA 02/2028 - 100000 KM"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-compass-2025-1847852
Lexus Rx 450h F Sport 2022|usado|Lexus|Rx 450h F Sport|2022|29279.0|52990.0|$40K a más|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
29,279 Kms
Lima, Lima
LEXUS RX 450H F SPORT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-rx-450h-f-sport-2022-1842794
Mercedes Benz Amg Glc 43 4matic 2025|usado|Mercedes Benz|Amg Glc 43 4matic|2025|23957.0|21500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
23,957 Kms
Lima, Lima
BMW X1 20i 2014"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x1-20i-2014-1721443
Ford Ranger Limited 2024|usado|Ford|Ranger Limited|2024|2001.0|168991.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
2,001 Kms
Lima, Lima
BMW X5 M Competition"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-m-2024-1833285
Ford Edge 2022|usado|Ford|Edge|2022|7900.0|108900.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
7,900 Kms
Lima, Lima
AMG 4MATIC, GARANTÍA DE FÁBRICA - MANTENIMIENTOS DIVEMOTOR"|SUPER EQUIPADO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-amg-glc-43-4matic-2025-1845349
Toyota Fortuner 2023|usado|Toyota|Fortuner|2023|50000.0|45000.0|$40K a más|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
50,000 Kms
Arequipa, Arequipa
Pick Up En Buenas Condiciones 4x4 Lista Para Partir"|SEMINUEVO|Arequipa, Arequipa|https://neoauto.com/auto/seminuevo/ford-ranger-limited-2024-1846004
Jeep Grand Cherokee Overland 2020|usado|Jeep|Grand Cherokee Overland|2020|74000.0|25900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
74,000 Kms
Lima, Lima
Camioneta Disponible En Tienda - El Polo - Surco"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-m-2010-1847821
Lexus Gx 2026|usado|Lexus|Gx|2026|46421.0|32000.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
46,421 Kms
Lima, Lima
FORD EDGE TITANIUM 4X4 AT 2022 NEGRO A/T SUV 46421 $32,000"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-edge-2022-1837028
Ram Rampage 2025|usado|Ram|page|2025|66665.0|49990.0|$40K a más|Automática||"Diesel|Automática
Kilometraje:
66,665 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2023-1841346
Volkswagen T-Cross 2023|usado|Volkswagen|T-Cross|2023|74871.0|40700.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
74,871 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-overland-2020-1844518
Toyota Land Cruiser Prado 2016|usado|Toyota|Land Cruiser Prado|2016|100.0|120000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
100 Kms
Lima, Lima
LEXUS GX 550 LUXURY 2026"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-gx-2026-1840300
Land Rover Range Rover Sport 2013|usado|Land Rover|Range Rover Sport|2013|9200.0|30500.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
9,200 Kms
Lima, Lima
Big Horn 4X4, EX DEMO, GARANTÍA FÁBRICA 2027,SERVICIOS DIVE"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/ram-rampage-2025-1846956
Toyota Corolla 2025|usado|Toyota|Corolla|2025|35137.0|65991.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
35,137 Kms
Lima, Lima
BMW X5 40i Paquete M"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-40i-2022-1823132
Peugeot Boxer 2016|usado|Peugeot|Boxer|2016|25034.0|34500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
25,034 Kms
Lima, Lima
BMW 750LI 2013 - JC UGARTE"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-750li-2013-1733724
Porsche Cayenne 2016|usado|Porsche|Cayenne|2016|41426.0|39900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
41,426 Kms
Lima, Lima
PORSCHE CAYENNE 2016 - JC UGARTE"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/porsche-cayenne-2016-1685853
Ford Ranger 2021|usado|Ford|Ranger|2021|131791.0|18800.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
131,791 Kms
Lima, Lima"|PAPELES EN REGLA|Lima, Lima|https://neoauto.com/auto/seminuevo/ford-ranger-2021-1802823
Haval H6 2023|usado|Haval|H6|2023|9674.0|20000.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
9,674 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/haval-h6-2023-1847863
Volkswagen Nivus 2021|usado|Volkswagen|Nivus|2021|46082.0|14900.0|$10K - $20K|Mecánica||"Gasolina|Mecánica
Kilometraje:
46,082 Kms
Lima, Lima
VOLKSWAGEN NIVUS"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-nivus-2021-1844673
Mitsubishi Montero Sport 2017|usado|Mitsubishi|Montero Sport|2017|104037.0|33900.0|$30K - $40K|Automática|Secuencial|"Diesel|Automática - Secuencial
Kilometraje:
104,037 Kms
Lima, Lima
MITSUBISHI MONTERO SPORT 4X4 2.4 HP TDI / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mitsubishi-montero-sport-2017-1823243
Jeep Grand Cherokee Laredo 2016|usado|Jeep|Grand Cherokee Laredo|2016|112265.0|21500.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
112,265 Kms
Lima, Lima
JEEP GRAND CHEROKEE LAREDO / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-laredo-2016-1798071
Renault Oroch 2023|usado|Renault|Oroch|2023|37000.0|16900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
37,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/renault-oroch-2023-1843589
Mercedes Benz Gla 180 2019|usado|Mercedes Benz|Gla 180|2019|42400.0|23500.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
42,400 Kms
Lima, Lima
Ocasión - Mercedes Benz GLA 180 Sport"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gla-180-2019-1846364
Land Rover Range Rover Sport 2024|usado|Land Rover|Range Rover Sport|2024|12000.0|159990.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
12,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2024-1835307
Mercedes Benz Gle 400 4matic 2017|usado|Mercedes Benz|Gle 400 4matic|2017|102400.0|23300.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
102,400 Kms
Lima, Lima
Lujo, Potencia Y Elegancia: ¡Tu Próxima Mercedes Te Espera!"|UNICO DUEÑO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-400-4matic-2017-1843946
Toyota Land Cruiser 2024|usado|Toyota|Land Cruiser|2024|2061.0|115000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
2,061 Kms
Lima, Lima
TOYOTA LAND CRUISER 300 GXR 2024"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-2024-1837832
Hyundai Accent 2024|usado|Hyundai|Accent|2024|32490.0|36000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
32,490 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-cr-v-2023-1839647
Chevrolet Tracker 2023|usado|Chevrolet|Tracker|2023|21.0|17990.0|$10K - $20K|Automática||"Gas GLP|Automática
Kilometraje:
21 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSION FULL GLP"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1841416
Audi A4 2018|usado|Audi|A4|2018|30761.0|32500.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
30,761 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-cr-v-2023-1846967
Lexus Lbx 2025|usado|Lexus|Lbx|2025|5415.0|99900.0|$40K a más|Automática||"Eléctrico|Automática
Kilometraje:
5,415 Kms
Lima, Lima
BMW IX XDRIVE 40 - 2023"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-ix-2023-1846756
Audi S3 Hb 2024|usado|Audi|S3 Hb|2024|6236.0|59990.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
6,236 Kms
Lima, Lima
S3 2024: Potencia Deportiva En Cada Aceleración"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-s3-hb-2024-1843037
Toyota Corolla Cross 2023|usado|Toyota|Corolla Cross|2023|2058.0|103991.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
2,058 Kms
Lima, Lima
BMW X7 40i Executive 3ra Fila De Asientos"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x7-40i-2025-1837723
Hyundai Accent 2024|usado|Hyundai|Accent|2024|52548.0|25000.0|$20K - $30K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
52,548 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-cross-2023-1845956
Kia Cerato 2022|usado|Kia|Cerato|2022|21.0|18990.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
21 Kms
Lima, Lima
GARANTIA VIGENTE VERSIÓN SPORT"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-accent-2024-1845776
Audi Q5 2020|usado|Audi|Q5|2020|22000.0|16900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
22,000 Kms
Lima, Lima
HONDA WR-V"|OCASIÓN|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-wr-v-2021-1843227
Mini Hatch Jcw 2024|usado|Mini|Hatch Jcw|2024|60700.0|27990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
60,700 Kms
Lima, Lima
Servicios En Inchcape"|MOTOR POTENTE|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-m-2013-1826316
Mercedes Benz Gle 450 4 Matic 2020|usado|Mercedes Benz|Gle 450 4 Matic|2020|102000.0|14000.0|$10K - $20K|Mecánica||"Gas GLP|Mecánica
Kilometraje:
102,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-cerato-2022-1845920
Audi Q7 2018|usado|Audi|Q7|2018|66700.0|33990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
66,700 Kms
Lima, Lima
AUDI Q5 TFSI 2.0 AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q5-2020-1843695
Haval Jolion 2023|usado|Haval|Jolion|2023|50000.0|29900.0|$20K - $30K|Mecánica||"Gasolina|Mecánica
Kilometraje:
50,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - San Isidro"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/lotus-elise-2008-1846642
Kia Sportage 2023|usado|Kia|Sportage|2023|5400.0|35990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
5,400 Kms
Lima, Lima
Servicios En Concesionario - Úlitmo Mantenimiento Julio 2025"|MOTOR POTENTE|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-jcw-2024-1841432
Mercedes Benz Gla 200 2023|usado|Mercedes Benz|Gla 200|2023|59300.0|47900.0|$40K a más|Automática||"Gasolina-Híbrido|Automática
Kilometraje:
59,300 Kms
Lima, Lima
GARANTIA Y SERVICIOS DIVEMOTOR"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-gle-450-4-matic-2020-1841268
Nissan Pathfinder 2023|usado|Nissan|Pathfinder|2023|93960.0|46990.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
93,960 Kms
Lima, Lima
BMW X5 XDRIVE 40I Paquete M 2020 - Servicios En Inchcape."|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x5-40i-2020-1845199
Hyundai Santa Fe 2025|usado|Hyundai|Santa Fe|2025|54271.0|36900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
54,271 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q7-2018-1846830
Mazda Cx-9 2015|usado|Mazda|Cx-9|2015|63000.0|13590.0|$10K - $20K|Automática||"Gas GNV|Automática
Kilometraje:
63,000 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/haval-jolion-2023-1845317
Toyota Corolla 2024|usado|Toyota|Corolla|2024|64.0|23150.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
64 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-corolla-2024-1839803
Toyota 4runner 2026|usado|Toyota|4runner|2026|1613.0|85000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
1,613 Kms
Lima, Lima
TOYOTA 4RUNNER LIMITED 2.4T AT 2026 - FACTURABLE"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-4runner-2026-1845192
Kia Sorento 2024|usado|Kia|Sorento|2024|19000.0|99900.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
19,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - San Isidro"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/maserati-grand-turismo-2018-1840593
Hyundai Santa Fe 2025|usado|Hyundai|Santa Fe|2025|13000.0|35990.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
13,000 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-sorento-2024-1846287
Jeep Grand Cherokee Laredo 2020|usado|Jeep|Grand Cherokee Laredo|2020|10199.0|45990.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
10,199 Kms
Lima, Lima
VEHICULO DE EXHIBICION"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-santa-fe-2025-1839080
Chery Tiggo 7 Pro 2023|usado|Chery|Tiggo 7 Pro|2023|41453.0|26000.0|$20K - $30K|Automática||"Gasolina|Automática
Kilometraje:
41,453 Kms
Lima, Lima"|PAPELES EN REGLA|Lima, Lima|https://neoauto.com/auto/seminuevo/jeep-grand-cherokee-laredo-2020-1844467
Toyota Yaris Cross 2024|usado|Toyota|Yaris Cross|2024|39278.0|17900.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
39,278 Kms
Lima, Lima
CHERY TIGGO 7 PRO"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/chery-tiggo-7-pro-2023-1844675
Subaru Outback 2019|usado|Subaru|Outback|2019|53.0|26000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
53 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2024-1838171
Toyota Land Cruiser Prado 2024|usado|Toyota|Land Cruiser Prado|2024|53284.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
53,284 Kms
Lima, Lima
SUBARU OUTBACK AWD CVT LIMITED / JC UGARTE"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/subaru-outback-2019-1805868
Toyota 4runner 2026|usado|Toyota|4runner|2026|43039.0|27900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
43,039 Kms
Lima, Lima
BMW 118i HATCHBACK 2023"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-118i-2023-1844740
Volkswagen T-Cross 2021|usado|Volkswagen|T-Cross|2021|23435.0|64000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
23,435 Kms
Lima, Lima
TOYOTA LAND CRUISER PRADO 4.0 TX-L AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-land-cruiser-prado-2024-1846093
Hyundai Tucson 2024|usado|Hyundai|Tucson|2024|4237.0|74000.0|$40K a más|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
4,237 Kms
Lima, Lima
TOYOTA 4RUNNER 2.4T AT SR5 2026"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-4runner-2026-1847476
Toyota Yaris Cross 2024|usado|Toyota|Yaris Cross|2024|25600.0|19900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
25,600 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volkswagen-t-cross-2021-1837815
Toyota Fortuner 2023|usado|Toyota|Fortuner|2023|18.0|30990.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
18 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSIÓN LUXURY"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-tucson-2024-1838957
Nissan Versa Sense 2023|usado|Nissan|Versa Sense|2023|2561.0|25490.0|$20K - $30K|Automática|Secuencial|"Híbrido|Automática - Secuencial
Kilometraje:
2,561 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-yaris-cross-2024-1845107
Audi Q8 2023|usado|Audi|Q8|2023|69600.0|36900.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
69,600 Kms
Lima, Lima
TOYOTA FORTUNER"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-fortuner-2023-1836887
Jeep Commander 2023|usado|Jeep|Commander|2023|33293.0|13500.0|$10K - $20K|Automática||"Gasolina|Automática
Kilometraje:
33,293 Kms
Lima, Lima
NISSAN VERSA SENSE CVT 1.6"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/nissan-versa-sense-2023-1847860
Volkswagen Jetta 2023|usado|Volkswagen|Jetta|2023|2570.0|89000.0|$40K a más|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
2,570 Kms
Lima, Lima
AUDI Q8 AMBITION 55 TFSI QUATTRO TIPTRONIC - 2023"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/audi-q8-2023-1778926
Toyota Rav4 2017|usado|Toyota|Rav4|2017|39125.0|46991.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
39,125 Kms
Lima, Lima
BMW X6 35i Special Edition"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-35i-2019-1845797
Lexus Ls 500h 2018|usado|Lexus|Ls 500h|2018|40663.0|22000.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
40,663 Kms
Lima, Lima
TOYOTA RAV4 2.0 SPORT D-LUX 4X4 CVT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/toyota-rav4-2017-1847267
Mini Hatch Jcw 2020|usado|Mini|Hatch Jcw|2020|27000.0|69900.0|$40K a más|Automática|Secuencial|"Gasolina-Híbrido|Automática - Secuencial
Kilometraje:
27,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - San Isidro"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/lexus-ls-500h-2018-1831732
Mazda Cx-90 2024|usado|Mazda|Cx-90|2024|8700.0|26900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
8,700 Kms
Lima, Lima"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mini-hatch-jcw-2020-1845577
Land Rover Range Rover Sport 2019|usado|Land Rover|Range Rover Sport|2019|1084.0|52500.0|$40K a más|Automática||"Híbrido|Automática
Kilometraje:
1,084 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/mazda-cx-90-2024-1845931
Hyundai Tucson 2024|usado|Hyundai|Tucson|2024|99280.0|56000.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
99,280 Kms
Lima, Lima"|SERVICIO CONCESIONARIO|Lima, Lima|https://neoauto.com/auto/seminuevo/land-rover-range-rover-sport-2019-1828230
Seat Leon Cupra 2020|usado|Seat|Leon Cupra|2020|41753.0|35000.0|$30K - $40K|Automática||"Gasolina|Automática
Kilometraje:
41,753 Kms
Lima, Lima
HONDA CR-V EXL 1.5 AT"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-cr-v-2023-1847266
Peugeot Partner 2023|usado|Peugeot|Partner|2023|15.0|29990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
15 Kms
Lima, Lima
GARANTIA VIGENTE VERSIÓN LUXURY"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-tucson-2024-1836527
Mercedes Benz A45 Amg 2017|usado|Mercedes Benz|A45 Amg|2017|9500.0|30900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
9,500 Kms
Lima, Lima"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/cupra-formentor-2023-1847004
Chevrolet Tracker 2019|usado|Chevrolet|Tracker|2019|45000.0|24900.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima
Segundo Dueño - Todo En La Casa - Deportivo"|MOTOR POTENTE|Lima, Lima|https://neoauto.com/auto/seminuevo/seat-leon-cupra-2020-1843511
Volvo Xc-90 2021|usado|Volvo|Xc-90|2021|46365.0|14700.0|$10K - $20K|Mecánica||"Diesel|Mecánica
Kilometraje:
46,365 Kms
Lima, Lima"|MOTOR ECONÓMICO|Lima, Lima|https://neoauto.com/auto/seminuevo/peugeot-partner-2023-1844608
Toyota Fortuner 2020|usado|Toyota|Fortuner|2020|10177.0|34000.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
10,177 Kms
Lima, Lima
HONDA CRV AÑO 2023 VERSION EX FULL 1.5 Turbo"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/honda-cr-v-2023-1836625
Audi E-Tron 2022|usado|Audi|E-Tron|2022|24151.0|31900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
24,151 Kms
Lima, Lima
MERCEDES BENZ A45 AMG 4MATIC 2017"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-a45-amg-2017-1843361
Toyota Land Cruiser Prado 2011|usado|Toyota|Land Cruiser Prado|2011|20879.0|15900.0|$10K - $20K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
20,879 Kms
Lima, Lima"|PREMIUM|Lima, Lima|https://neoauto.com/auto/seminuevo/chevrolet-tracker-2019-1758544
Audi A3 Sedan 2024|usado|Audi|A3 Sedan|2024|39150.0|42990.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
39,150 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/volvo-xc-90-2021-1846664
Mercedes Benz E-200 2021|usado|Mercedes Benz|E-200|2021|17000.0|39900.0|$30K - $40K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
17,000 Kms
Lima, Lima
Auto En Excelente Estado - Disponible En Tienda - San Isidro"|COMO NUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/mercedes-benz-e-200-2021-1846001
Hyundai I10 2024|usado|Hyundai|I10|2024|4600.0|13990.0|$10K - $20K|Automática||"Gas GLP|Automática
Kilometraje:
4,600 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-i10-2024-1846923
Kia Sonet 2025|usado|Kia|Sonet|2025|3159.0|20990.0|$20K - $30K|Automática||"Gas GLP|Automática
Kilometraje:
3,159 Kms
Lima, Lima
ENTREGA INMEDIATA"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/kia-sonet-2025-1842291
Hyundai Tucson 2024|usado|Hyundai|Tucson|2024|21.0|29990.0|$20K - $30K|Automática|Secuencial|"Gasolina|Automática - Secuencial
Kilometraje:
21 Kms
Lima, Lima
AUTO 0 KM A PRECIO DE SEMINUEVO VERSIÓN LUXURY"|SEMINUEVO|Lima, Lima|https://neoauto.com/auto/seminuevo/hyundai-tucson-2024-1841613
Toyota Corolla Cross 2022|usado|Toyota|Corolla Cross|2022|84866.0|46900.0|$40K a más|Automática||"Gasolina|Automática
Kilometraje:
84,866 Kms
Lima, Lima
IMPECABLE / MANTENIMIENTO MAYOR RECIENTE / 4.4 V8 567 HP"|DE LUJO|Lima, Lima|https://neoauto.com/auto/seminuevo/bmw-x6-2016-1840105
